threshold,auc_I,auc_II,mean_conf_correct,mean_conf_incorrect,conf_var_correct,conf_var_incorrect,day,set,subject
0.202344432,0.80255,0.559027778,3.7,3.6,0.41,0.24,3,1,5
0.059716076,0.8835,0.6375,3.6111,3.5,0.23765,0.25,3,1,5
0.055730284,0.955308273,0.8125,3.7778,3,0.17284,0,3,1,5
0.059716076,0.81000019,0.662037037,4,3.75,0,0.1875,3,1,5
0.057028409,0.855050135,0.610526316,4,4,0,0,3,1,5
0.049669668,0.870202125,0.626315789,3.6471,3.3333,0.46367,0.88889,3,1,5
0.055730284,0.557467509,0.420168067,3.1333,3.6,0.64889,0.24,3,1,5
0.047434165,0.804425,0.610526316,4,4,0,0,3,1,5
0.053222008,0.646071429,0.638655462,3.8,3.4,0.16,0.64,3,1,5
0.063986928,0.67504982,0.533333333,4,4,0,0,3,1,5
0.049669668,0.981816665,0.85,3.8889,3,0.098765,0,3,1,5
0.061107042,0.65843317,0.605042017,3.9333,3.8,0.062222,0.16,3,1,5
0.068563228,0.68747454,0.518518519,3.7692,3.8571,0.33136,0.12245,3,1,5
0.050826623,0.762912249,0.625,3.6875,3.5,0.21484,0.25,3,1,5
0.052010528,0.841616371,0.652777778,3.6875,3.25,0.21484,0.6875,3,1,5
0.058356772,0.769,0.571428571,3.8,3.8,0.29333,0.16,3,1,5
0.053222008,0.81005018,0.583333333,4,4,0,0,3,1,5
0.027295513,0.984525,0.829545455,3.95,NaN,0.0475,NaN,3,1,5
0.172223043,0.6174246,0.576388889,3.7,3.5,0.21,0.25,3,1,5
0.042275744,0.88005011,0.65,4,4,0,0,3,1,5
0.045299276,0.693626604,0.569444444,3.75,3.75,0.1875,0.1875,3,1,5
0.052010528,0.7155,0.578125,3.9286,3.8333,0.066327,0.13889,3,1,5
0.055730284,0.930764367,0.694736842,3.3529,2.3333,0.81661,1.5556,3,2,6
0.068563228,0.861508478,0.7265625,3,1.8333,1.2857,0.47222,3,2,6
0.032069431,0.982233335,0.647727273,3.15,NaN,1.1275,NaN,3,2,6
0.045299276,0.92838358,0.721052632,3.3529,2,0.58131,2,3,2,6
0.026067012,0.98237222,0.670454545,3.25,NaN,0.6875,NaN,3,2,6
0.031339442,0.922777345,0.468253968,2.6316,3,0.65374,0,3,2,6
0.020234443,0.976766688,0.642857143,2.4737,1,0.67036,0,3,2,6
0.022186626,0.660991768,0.4609375,2.1429,2.1667,0.83673,0.47222,3,2,6
0.026674191,0.598333135,0.548148148,2.9231,2.7143,0.68639,1.0612,3,2,6
0.027931307,0.70474827,0.596296296,2.6923,2.2857,0.36686,1.0612,3,2,6
0.026067012,0.77813105,0.640625,2.7143,2.1667,0.63265,0.47222,3,2,6
0.027931307,0.946753368,0.584033613,2.5333,2,1.5822,0.4,3,2,6
0.055730284,0.772192729,0.677777778,3,2.2857,0.61538,0.4898,3,2,6
0.042275744,0.8121209,0.560185185,2.625,2.25,1.4844,1.1875,3,2,6
0.035982494,0.97378739,0.81875,3.1667,1,0.80556,0,3,2,6
0.034363015,0.841508375,0.4875,3,3.5,1,0.25,3,2,6
0.027931307,0.98215,0.738095238,3.0526,1,0.7867,0,3,2,6
0.035163432,0.88505,0.726890756,3.0667,2,0.99556,0.4,3,2,6
0.036820634,0.778849983,0.68359375,2.9286,2.1667,0.63776,0.47222,3,2,6
0.030626069,0.844050065,0.689814815,2.5625,1.5,1.1211,0.25,3,2,6
0.029928935,0.906300023,0.800925926,3.5,2.25,0.25,0.6875,3,2,6
0.033580817,0.748131035,0.483193277,2.6667,2.8,1.0222,0.56,3,2,6
0.028581911,0.864425,0.589473684,2.7647,2.3333,1.1211,0.22222,3,2,6
0.038555937,0.723383353,0.651851852,3.1538,2.4286,0.74556,1.3878,3,2,6
0.038555937,0.9346,0.800925926,2.4375,1,0.37109,0,3,2,7
0.026067012,0.975983353,0.515873016,1.8947,1,0.6205,0,3,2,7
0.029928935,0.89333296,0.592592593,1.6875,1.25,0.21484,0.1875,3,2,7
0.030626069,0.854171004,0.638888889,1.8125,1.25,0.15234,0.1875,3,2,7
0.029247669,0.8971,0.652777778,1.6875,1,0.33984,0,3,2,7
0.15,0.52959491,0.576388889,1.2,1,0.16,0,3,2,7
0.030626069,0.77005,0.375,1.3125,1.5,0.21484,0.25,3,2,7
0.026067012,0.94229785,0.39375,1.5,1.5,0.36111,0.25,3,2,7
0.027295513,0.90343395,0.610526316,1.8824,1.3333,0.10381,0.22222,3,2,7
0.038555937,0.750675,0.585185185,1.8462,1.5714,0.13018,0.2449,3,2,7
0.023232249,0.912878375,0.5125,1.8333,1.5,0.13889,0.25,3,2,7
0.028581911,0.8046,0.588235294,1.4,1,0.24,0,3,2,7
0.036820634,0.733799915,0.6,1.8462,1.4286,0.59172,0.53061,3,2,7
0.042275744,0.706666485,0.574074074,1.6923,1.2857,0.67456,0.20408,3,2,7
0.034363015,0.85155,0.569444444,1.625,1.25,0.23438,0.1875,3,2,7
0.033580817,0.9066,0.6,1.5882,1,0.24221,0,3,2,7
0.028581911,0.94474654,0.59375,1.8333,1,0.47222,0,3,2,7
0.031339442,0.733029994,0.273148148,1.25,1.75,0.1875,0.1875,3,2,7
0.032069431,0.75455073,0.537815126,1.2667,1,0.19556,0,3,2,7
0.153493949,0.549,0.576388889,1.3,1.1,0.21,0.09,3,2,7
0.023232249,0.93546687,0.380952381,1.8421,2,0.13296,0,3,2,7
0.029928935,0.89469261,0.638888889,1.8125,1.25,0.15234,0.1875,3,2,7
0.032816424,0.77805,0.554621849,1.6667,1.4,0.22222,0.24,3,2,7
0.046354431,0.651514556,0.560714286,1.3333,1.125,0.22222,0.10938,3,2,7
0.040373022,0.84705,0.722689076,3.2667,2.4,0.72889,0.64,3,1,8
0.057028409,0.74964669,0.685714286,3,2.375,0.16667,0.73438,3,1,8
0.049669668,0.713786978,0.57037037,2,1.7143,0.46154,0.20408,3,1,8
0.048539049,0.443949705,0.421875,1.5,1.6667,0.53571,0.55556,3,1,8
0.03945402,0.87205,0.475,3.4444,4,0.35802,0,3,1,8
0.050826623,0.888849835,0.84375,2.7857,1.1667,0.31122,0.13889,3,1,8
0.03945402,0.9386,0.757894737,2.6471,1,0.81661,0,3,1,8
0.044268138,0.840416893,0.705882353,2.8,2,0.69333,0.4,3,1,8
0.022186626,0.9851,0.727272727,3.5,NaN,0.35,NaN,3,1,8
0.057028409,0.69405,0.653571429,3.1667,2.625,0.13889,0.48438,3,1,8
0.040373022,0.819141136,0.693277311,2.9333,2.4,0.32889,0.24,3,1,8
0.036820634,0.862023761,0.638888889,3.1875,2.75,0.65234,0.6875,3,1,8
0.026067012,0.7434346,0.425925926,2.875,3.25,0.23438,0.6875,3,1,8
0.032069431,0.6785,0.481481481,2.2308,2.2857,0.7929,0.77551,3,1,8
0.15,0.488075245,0.465277778,2.1,2.2,0.29,0.36,3,1,8
0.041313431,0.803900103,0.722222222,2,1,0.76923,0,3,1,8
0.041313431,0.813232025,0.668067227,3.4667,3,0.51556,0.4,3,1,8
0.057028409,0.721923146,0.640740741,2.4615,1.8571,0.71006,0.69388,3,1,8
0.047434165,0.9606,0.715789474,3.1176,2.3333,0.80969,0.22222,3,1,8
0.048539049,0.861299898,0.75210084,2.8667,1.8,0.38222,0.56,3,1,8
0.033580817,0.943180845,0.714285714,3.4737,3,0.24931,0,3,1,8
0.035982494,0.960030801,0.7,3.1111,2,0.098765,1,3,1,8
0.046354431,0.75854175,0.578125,2.7143,2.3333,0.91837,1.2222,3,1,8
0.041313431,0.750656285,0.542016807,3,3,0.53333,0,3,1,8
0.037678296,0.984316665,0.818181818,3.9,NaN,0.09,NaN,3,1,9
0.049669668,0.678,0.555555556,3.9231,3.8571,0.071006,0.12245,3,1,9
0.059716076,0.5775,0.567857143,4,3.875,0,0.10938,3,1,9
0.065477375,0.613958438,0.535714286,3.9167,3.875,0.076389,0.10938,3,1,9
0.09248925,0.57999992,0.51048951,4,4,0,0,3,1,9
0.146585583,0.935050055,0.714285714,4,4,0,0,3,1,9
0.050826623,0.9851,0.840909091,4,NaN,0,NaN,3,1,9
0.285819108,0.455151545,0.524475524,4,3.9091,0,0.082645,3,1,9
0.094643602,0.640000355,0.533333333,4,4,0,0,3,1,9
0.099104017,0.635201865,0.474074074,3.8462,4,0.13018,0,3,1,9
0.103774646,0.63474786,0.503703704,3.9231,4,0.071006,0,3,1,9
0.101412446,0.94055,0.714285714,4,4,0,0,3,1,9
0.059716076,0.945050045,0.714285714,4,4,0,0,3,1,9
0.061107042,0.88708346,0.63125,3.9444,4,0.052469,0,3,1,9
0.049669668,0.760000235,0.56302521,4,4,0,0,3,1,9
0.248938036,0.49,0.524475524,4,3.9091,0,0.082645,3,1,9
0.058356772,0.797,0.583333333,4,4,0,0,3,1,9
0.063986928,0.760000235,0.56302521,4,4,0,0,3,1,9
0.061107042,0.768125165,0.583333333,4,4,0,0,3,1,9
0.09248925,0.599,0.521428571,4,4,0,0,3,1,9
0.075178085,0.6950003,0.546875,4,4,0,0,3,1,9
0.073466823,0.771071405,0.56302521,4,4,0,0,3,1,9
0.068563228,0.788749835,0.583333333,4,4,0,0,3,1,9
0.038555937,0.9851,0.840909091,4,NaN,0,NaN,3,1,9
0.047434165,0.945516585,0.79375,3.7222,3,0.20062,0,3,2,10
0.040373022,0.961803337,0.746031746,3.5789,3,0.24377,0,3,2,10
0.045299276,0.913790348,0.621052632,3.2353,3,0.17993,0,3,2,10
0.050826623,0.75645854,0.605042017,3.4,3.2,0.24,0.16,3,2,10
0.065477375,0.612291585,0.510714286,3.25,3.25,0.1875,0.1875,3,2,10
0.041313431,0.856060695,0.589473684,3.4118,3.3333,0.24221,0.22222,3,2,10
0.232322493,0.51655,0.58041958,3.2222,3,0.17284,0,3,2,10
0.067002539,0.870287989,0.734375,3.5714,3,0.2449,0,3,2,10
0.035982494,0.98265,0.75,3.6,NaN,0.24,NaN,3,2,10
0.050826623,0.902183415,0.689814815,3.4375,3,0.24609,0,3,2,10
0.063986928,0.75205,0.625,3.2857,3,0.20408,0,3,2,10
0.050826623,0.848888474,0.62037037,3.25,3,0.1875,0,3,2,10
0.047434165,0.964266625,0.79375,3.7222,3,0.20062,0,3,2,10
0.048539049,0.797291523,0.587962963,3.375,3.25,0.23438,0.1875,3,2,10
0.058356772,0.702082842,0.659259259,3.3846,3,0.23669,0,3,2,10
0.172223043,0.46445,0.461805556,3,3.1,0,0.09,3,2,10
0.061107042,0.804140964,0.70703125,3.5,3,0.39286,0,3,2,10
0.043260473,0.940201045,0.650793651,3.2632,3,0.19391,0,3,2,10
0.058356772,0.7925,0.605042017,3.4,3.2,0.24,0.16,3,2,10
0.053222008,0.853938969,0.643518519,3.3125,3,0.21484,0,3,2,10
0.094643602,0.870219873,0.713286713,3.7273,3.1111,0.19835,0.32099,3,2,10
0.052010528,0.779058415,0.597222222,3.1875,3,0.15234,0,3,2,10
0.061107042,0.79705,0.571428571,3.1333,3,0.24889,0,3,2,10
0.193237433,0.658611386,0.538194444,3.1,3,0.09,0,3,2,10
0.119149235,0.836249835,0.68487395,3.9333,3.2,0.062222,1.36,3,1,11
0.059716076,0.98415,0.795454545,3.8,NaN,0.16,NaN,3,1,11
0.254736548,0.4805,0.472222222,3.4,3.4,0.44,0.84,3,1,11
0.176234633,0.55,0.517482517,3.9091,3.8889,0.082645,0.098765,3,1,11
0.124764566,0.840604589,0.75390625,3.6429,2.6667,0.37245,0.88889,3,1,11
0.099104017,0.839999893,0.684210526,3.6471,3.3333,0.46367,0.22222,3,1,11
0.101412446,0.935050055,0.75,3.9444,3.5,0.052469,0.25,3,1,11
0.103774646,0.829830401,0.555555556,3.5,3.5,0.25,0.25,3,1,11
0.127670706,0.641716523,0.474074074,3.4615,3.7143,0.71006,0.20408,3,1,11
0.053222008,0.9851,0.806818182,3.85,NaN,0.1275,NaN,3,1,11
0.084351199,0.90571663,0.715789474,3.7647,3.3333,0.17993,0.22222,3,1,11
0.080554769,0.897142681,0.715789474,3.7647,3.3333,0.17993,0.22222,3,1,11
0.075178085,0.9646,0.87037037,3.8125,2.25,0.15234,0.6875,3,1,11
0.054461708,0.937197871,0.634920635,3.7368,4,0.19391,0,3,1,11
0.076929208,0.713687054,0.62109375,3.5,3.1667,0.25,0.47222,3,1,11
0.101412446,0.639,0.578571429,3.5,3.25,0.75,0.9375,3,1,11
0.063986928,0.94805,0.852631579,3.8824,3,0.22145,0,3,1,11
0.078721119,0.714166728,0.640625,3.7857,3.5,0.16837,0.25,3,1,11
0.111196536,0.75312504,0.771428571,3.8333,2.75,0.13889,0.9375,3,1,11
0.082431131,0.81921675,0.657407407,3.6875,3,0.21484,1.5,3,1,11
0.09248925,0.778541853,0.6953125,3.9286,3.5,0.066327,0.25,3,1,11
0.078721119,0.870439701,0.684210526,3.9412,3.6667,0.055363,0.22222,3,1,11
0.059716076,0.9756,0.73015873,3.5263,3,0.45983,0,3,1,11
0.094643602,0.745000125,0.674074074,3.5385,3.1429,0.55621,0.12245,3,1,11
0.067002539,0.674642728,0.6953125,3.9286,3.5,0.066327,0.25,3,2,12
0.053222008,0.872929344,0.631578947,3.5294,3.3333,0.24913,0.22222,3,2,12
0.055730284,0.831211826,0.630252101,3.4667,3.2,0.24889,0.16,3,2,12
0.047434165,0.767198041,0.484210526,3.6471,4,0.22837,0,3,2,12
0.055730284,0.631319045,0.43697479,3.6667,4,0.22222,0,3,2,12
0.073466823,0.63916679,0.489285714,3.9167,4,0.076389,0,3,2,12
0.057028409,0.763999835,0.56302521,4,4,0,0,3,2,12
0.048539049,0.875252665,0.663157895,3.8824,3.6667,0.10381,0.22222,3,2,12
0.049669668,0.85459559,0.589473684,3.9412,4,0.055363,0,3,2,12
0.068563228,0.649791688,0.474074074,3.8462,4,0.13018,0,3,2,12
0.027931307,0.984435715,0.829545455,3.95,NaN,0.0475,NaN,3,2,12
0.086315991,0.520625165,0.51048951,4,4,0,0,3,2,12
0.076929208,0.65,0.47265625,3.5,3.6667,0.25,0.22222,3,2,12
0.062530408,0.869445703,0.736111111,3.5625,3,0.24609,0,3,2,12
0.065477375,0.746,0.537815126,3.4,3.4,0.24,0.24,3,2,12
0.054461708,0.813131455,0.557894737,3.5882,3.6667,0.24221,0.22222,3,2,12
0.059716076,0.8197915,0.615740741,3.875,3.75,0.10938,0.1875,3,2,12
0.075178085,0.581813083,0.577777778,3.8462,3.7143,0.13018,0.20408,3,2,12
0.063986928,0.732291853,0.462184874,3.7333,4,0.19556,0,3,2,12
0.053222008,0.8775,0.684210526,3.9412,3.6667,0.055363,0.22222,3,2,12
0.086315991,0.468296757,0.425,3.75,4,0.1875,0,3,2,12
0.053222008,0.904285816,0.73125,3.8889,3.5,0.098765,0.25,3,2,12
0.053222008,0.84155,0.610526316,4,4,0,0,3,2,12
0.059716076,0.76291679,0.537815126,3.9333,4,0.062222,0,3,2,12
0.121924577,0.9555046,0.819444444,3.5625,2.25,0.49609,0.1875,3,1,13
0.139988145,0.87955,0.735294118,3.4667,2.8,0.24889,0.16,3,1,13
0.121924577,0.803591728,0.648148148,3,2.5,0.5,0.25,3,1,13
0.143248888,0.85297943,0.7734375,3.4286,2.5,0.38776,0.25,3,1,13
0.090383938,0.94740773,0.698412698,3.4211,3,0.24377,0,3,1,13
0.136801626,0.712341483,0.5703125,3.1429,3,0.40816,0,3,1,13
0.15,0.727966728,0.633333333,3.2308,2.8571,0.48521,0.12245,3,1,13
0.221866258,0.760808189,0.734265734,3.4545,2.6667,0.24793,0.44444,3,1,13
0.119149235,0.925151126,0.684210526,3.4118,3,0.47751,0,3,1,13
0.127670706,0.782333465,0.547368421,3.2941,3.3333,0.20761,0.22222,3,1,13
0.121924577,0.921240444,0.610526316,3,2.6667,0.47059,0.22222,3,1,13
0.103774646,0.943016648,0.73125,3.2778,2.5,0.20062,0.25,3,1,13
0.094643602,0.860595077,0.605042017,3.2667,3,0.32889,0.4,3,1,13
0.084351199,0.935403631,0.715789474,3.3529,2.6667,0.46367,0.22222,3,1,13
0.113786636,0.848838066,0.644444444,3.4615,3,0.40237,0.57143,3,1,13
0.119149235,0.886250165,0.718518519,3.6154,3,0.23669,0.28571,3,1,13
0.124764566,0.794825036,0.62962963,3.3077,3,0.21302,0,3,1,13
0.088326548,0.9256,0.68125,3.3889,3,0.23765,0,3,1,13
0.121924577,0.801716665,0.5703125,3.1429,3,0.40816,0,3,1,13
0.076929208,0.95580763,0.698412698,3.4211,3,0.45429,0,3,1,13
0.078721119,0.936875143,0.6375,3.6111,3.5,0.23765,0.25,3,1,13
0.09248925,0.921975063,0.676470588,3.2667,2.8,0.72889,0.16,3,1,13
0.101412446,0.694791563,0.59375,3.3571,3.1667,0.22959,0.13889,3,1,13
0.086315991,0.829848574,0.630252101,3.2,2.8,0.42667,0.56,3,1,13
0.086315991,0.660049835,0.546875,4,4,0,0,3,2,14
0.067002539,0.84155,0.610526316,4,4,0,0,3,2,14
0.055730284,0.8663,0.65,4,4,0,0,3,2,14
0.058356772,0.875819345,0.610526316,4,4,0,0,3,2,14
0.080554769,0.69255,0.585185185,4,3.8571,0,0.12245,3,2,14
0.058356772,0.74478047,0.583333333,4,4,0,0,3,2,14
0.053222008,0.791041728,0.589473684,3.9412,4,0.055363,0,3,2,14
0.057028409,0.796703534,0.537037037,3.875,4,0.10938,0,3,2,14
0.193237433,0.609280655,0.5,4,4,0,0,3,2,14
0.055730284,0.830000165,0.610526316,4,4,0,0,3,2,14
0.070160271,0.720049775,0.546875,4,4,0,0,3,2,14
0.070160271,0.741925,0.630252101,4,3.8,0,0.16,3,2,14
0.078721119,0.899595545,0.63125,3.9444,4,0.052469,0,3,2,14
0.073466823,0.880714405,0.61875,3.8333,4,0.47222,0,3,2,14
0.071794514,0.74478047,0.583333333,4,4,0,0,3,2,14
0.086315991,0.720049775,0.546875,4,4,0,0,3,2,14
0.09248925,0.69255,0.585185185,4,3.8571,0,0.12245,3,2,14
0.068563228,0.74255,0.610526316,4,4,0,0,3,2,14
0.088326548,0.726874835,0.546875,4,4,0,0,3,2,14
0.042275744,0.9851,0.840909091,4,NaN,0,NaN,3,2,14
0.101412446,0.630049865,0.521428571,4,4,0,0,3,2,14
0.080554769,0.660049835,0.546875,4,4,0,0,3,2,14
0.09248925,0.59166679,0.585185185,4,3.8571,0,0.12245,3,2,14
0.078721119,0.577550165,0.56302521,4,4,0,0,3,2,14
0.180339665,0.976109605,0.714285714,2.9474,2,0.049861,0,3,1,15
0.227034187,0.9166,0.75462963,2.6875,1.75,0.21484,0.1875,3,1,15
0.172223043,0.967119725,0.587301587,2.2105,1,0.58726,0,3,1,15
0.248938036,0.852473875,0.77734375,2.6429,1.5,0.51531,0.25,3,1,15
0.160727896,0.962183353,0.7875,3.1667,1.5,0.58333,0.25,3,1,15
0.20705764,0.774645609,0.62605042,2.6,2,0.50667,0.8,3,1,15
0.133687641,0.976968695,0.706349206,2.8421,1,0.55402,0,3,1,15
0.127670706,0.96752427,0.642857143,2.7368,2,0.29917,0,3,1,15
0.160727896,0.793685954,0.62605042,2.9333,2.6,0.46222,0.24,3,1,15
0.146585583,0.879696636,0.675925926,2.75,2.25,0.3125,0.1875,3,1,15
0.130644538,0.8176,0.5,1.5625,1.25,0.74609,0.1875,3,1,15
0.197738511,0.730308313,0.675,1.5833,1,0.40972,0,3,1,15
0.130644538,0.93546687,0.6375,2.8333,2,0.25,1,3,1,15
0.108665394,0.965764233,0.706349206,3.0526,2,0.57618,0,3,1,15
0.136801626,0.8901,0.657407407,2.25,1.5,0.5625,0.25,3,1,15
0.130644538,0.732527774,0.425925926,2.625,3,0.48438,0,3,1,15
0.099104017,0.885764418,0.5625,2.6667,2.5,0.33333,0.25,3,1,15
0.094643602,0.884091061,0.4375,2.2222,2.5,0.95062,0.25,3,1,15
0.108665394,0.827727501,0.574074074,2.625,2.5,0.60938,0.25,3,1,15
0.130644538,0.670055193,0.533333333,2.6154,2.4286,0.39053,1.102,3,1,15
0.106191868,0.8701,0.726890756,2.8,1.8,0.56,0.56,3,1,15
0.099104017,0.837758398,0.62962963,2.8125,2.25,0.27734,0.6875,3,1,15
0.103774646,0.786508353,0.472222222,1.6875,1.75,1.0898,1.6875,3,1,15
0.153493949,0.671110309,0.607142857,1.5833,1.125,0.57639,0.10938,3,1,15
0.080554769,0.604697052,0.539285714,2.5833,2.375,0.40972,0.73438,3,2,16
0.050826623,0.882550125,0.53125,2.6111,2.5,0.34877,0.25,3,2,16
0.082431131,0.661925023,0.432142857,2.25,2.5,0.52083,0.25,3,2,16
0.061107042,0.93065561,0.694444444,2.75,2,0.1875,0.5,3,2,16
0.044268138,0.931969255,0.396825397,2.4211,3,0.24377,0,3,2,16
0.053222008,0.79155,0.453703704,2.375,2.5,0.23438,0.25,3,2,16
0.050826623,0.865674875,0.547368421,2.2353,2,0.29758,0,3,2,16
0.045299276,0.96302933,0.757894737,2.5882,1.3333,0.24221,0.22222,3,2,16
0.067002539,0.77255,0.625,2.5833,2.25,0.24306,0.1875,3,2,16
0.065477375,0.67252459,0.418518519,1.9231,2.1429,0.3787,0.12245,3,2,16
0.068563228,0.63575697,0.503703704,2.3077,2.2857,0.21302,0.20408,3,2,16
0.084351199,0.699375,0.510714286,2.25,2.25,0.52083,0.1875,3,2,16
0.054461708,0.96715,0.682539683,2.8421,2,0.13296,0,3,2,16
0.061107042,0.931868245,0.652631579,2.7059,2,0.20761,0.66667,3,2,16
0.045299276,0.9664,0.571428571,2.4737,2,0.35457,0,3,2,16
0.082431131,0.85146377,0.653571429,2.75,2.375,0.35417,0.23438,3,2,16
0.058356772,0.8785,0.638655462,2.6,2.2,0.24,0.16,3,2,16
0.054461708,0.819191661,0.430555556,2.3125,2.5,0.21484,0.25,3,2,16
0.053222008,0.839393641,0.587962963,2.3125,2,0.46484,0,3,2,16
0.053222008,0.872120825,0.489473684,2.5882,2.6667,0.47751,0.22222,3,2,16
0.068563228,0.791875,0.540740741,2.5385,2.4286,0.24852,0.2449,3,2,16
0.260670124,0.596383235,0.555944056,2.2222,2.0909,0.39506,0.082645,3,2,16
0.067002539,0.956816648,0.655462185,2.4667,2,0.24889,0,3,2,16
0.065477375,0.9802,0.699074074,2.5,1.75,0.25,0.1875,3,2,16
0.027295513,0.887291523,0.731092437,3.8667,3,0.11556,1.2,3,1,17
0.022703419,0.899595545,0.705263158,4,3.6667,0,0.22222,3,1,17
0.043260473,0.570959879,0.531468531,3.5455,3.4444,0.79339,0.91358,3,1,17
0.029247669,0.6935,0.4921875,3.4286,3.6667,0.67347,0.22222,3,1,17
0.031339442,0.795,0.6484375,3.9286,3.3333,0.066327,1.2222,3,1,17
0.029928935,0.7975,0.647058824,3.8667,3.6,0.11556,0.24,3,1,17
0.027931307,0.864945207,0.668421053,3.7647,3,0.53287,2,3,1,17
0.029928935,0.816666625,0.647058824,3.8667,3.6,0.11556,0.24,3,1,17
0.032816424,0.833,0.7265625,3.8571,3.3333,0.12245,0.22222,3,1,17
0.023773398,0.91389623,0.63125,3.9444,4,0.052469,0,3,1,17
0.035163432,0.605201895,0.496296296,3.7692,4,0.63905,0,3,1,17
0.029928935,0.79171739,0.617647059,3.9333,3.4,0.062222,1.44,3,1,17
0.034363015,0.9851,0.873015873,4,3,0,0,3,1,17
0.037678296,0.921414225,0.8,4,3.3333,0,0.22222,3,1,17
0.033580817,0.880714405,0.715789474,4,3,0,2,3,1,17
0.035163432,0.828406772,0.731481481,3.9375,3,0.058594,1.5,3,1,17
0.027295513,0.970883393,0.86875,3.9444,3,0.052469,0,3,1,17
0.153493949,0.8028625,0.59375,3.7,3.6,0.81,0.24,3,1,17
0.032816424,0.79545479,0.578703704,3.6875,3.75,0.58984,0.1875,3,1,17
0.032816424,0.844006223,0.638888889,3.9375,3.75,0.058594,0.1875,3,1,17
0.035163432,0.7205,0.537815126,3.9333,4,0.062222,0,3,1,17
0.038555937,0.78489921,0.630252101,4,3.8,0,0.16,3,1,17
0.035982494,0.722083438,0.579831933,3.8667,3.8,0.11556,0.16,3,1,17
0.036820634,0.7475,0.56302521,4,4,0,0,3,1,17
0.032069431,0.901161685,0.6125,3.2778,3,0.64506,1,3,2,18
0.033580817,0.94155,0.773684211,3.1765,2,0.61592,0,3,2,18
0.025473655,0.943144969,0.603174603,3.6316,4,0.23269,0,3,2,18
0.026674191,0.927577552,0.731578947,3.1176,2,0.69204,0.66667,3,2,18
0.15,0.639890206,0.701388889,3.5,2.7,0.25,0.81,3,2,18
0.031339442,0.822070865,0.676470588,3.3333,2.6,0.35556,1.04,3,2,18
0.044268138,0.719225968,0.728571429,3.3333,2.5,0.38889,0.5,3,2,18
0.052010528,0.697341665,0.653571429,3.0833,2.5,0.74306,0.25,3,2,18
0.047434165,0.98403889,0.806818182,3.85,NaN,0.1275,NaN,3,2,18
0.038555937,0.93444571,0.789473684,3.4118,2,0.7128,0.66667,3,2,18
0.03945402,0.89355,0.740740741,3.1875,2.25,0.77734,0.1875,3,2,18
0.046354431,0.79653866,0.66796875,3.3571,2.8333,0.37245,0.47222,3,2,18
0.036820634,0.798383438,0.494736842,3.1176,3.3333,0.3391,0.22222,3,2,18
0.043260473,0.869090586,0.764705882,3.0667,2,0.46222,0.4,3,2,18
0.043260473,0.738333135,0.46484375,2.0714,2.1667,0.63776,0.47222,3,2,18
0.054461708,0.78105,0.785714286,2.6667,1.625,0.38889,0.23438,3,2,18
0.033580817,0.903232415,0.625,3.5556,3.5,0.35802,0.25,3,2,18
0.032816424,0.900959225,0.6125,3.4444,3.5,0.80247,0.25,3,2,18
0.042275744,0.791091733,0.63671875,2.9286,2.1667,0.4949,1.4722,3,2,18
0.038555937,0.805709459,0.697478992,3.2667,2.6,0.59556,0.24,3,2,18
0.036820634,0.817248002,0.62605042,3,2.6,0.8,0.24,3,2,18
0.046354431,0.768951292,0.588888889,2.7692,2.4286,0.63905,0.53061,3,2,18
0.046354431,0.801091688,0.7109375,3,2.1667,0.71429,0.47222,3,2,18
0.036820634,0.810526024,0.542105263,3.2353,3.3333,0.53287,0.22222,3,2,18
0.103774646,0.82838352,0.655462185,3.6667,3.4,0.48889,0.24,3,1,19
0.09248925,0.807550125,0.557894737,3.5882,3.6667,0.24221,0.22222,3,1,19
0.094643602,0.806924938,0.634259259,3.6875,3.5,0.33984,0.25,3,1,19
0.078721119,0.93419148,0.71875,3.5,3,0.47222,0,3,1,19
0.09248925,0.856716454,0.760504202,3.6,2.6,0.37333,0.64,3,1,19
0.082431131,0.906716625,0.805555556,3.6875,2.75,0.33984,0.1875,3,1,19
0.088326548,0.827727511,0.68907563,3.7333,3.2,0.32889,0.56,3,1,19
0.078721119,0.75250004,0.513888889,3.5625,3.75,0.37109,0.1875,3,1,19
0.067002539,0.903676471,0.49375,3.5,4,0.36111,0,3,1,19
0.096848134,0.75691944,0.688888889,3.6154,3,0.23669,0.57143,3,1,19
0.070160271,0.9120198,0.757894737,3.8235,3,0.14533,0.66667,3,1,19
0.070160271,0.848213989,0.694444444,3.8125,3.25,0.27734,0.6875,3,1,19
0.086315991,0.742737706,0.421296296,3.5625,4,0.24609,0,3,1,19
0.086315991,0.88929248,0.75,3.5,2.75,0.375,0.1875,3,1,19
0.101412446,0.6985,0.54296875,3.6429,3.6667,0.37245,0.22222,3,1,19
0.099104017,0.75353513,0.58984375,3.5,3.3333,0.25,0.22222,3,1,19
0.080554769,0.9561,0.852631579,3.8824,3,0.10381,0,3,1,19
0.071794514,0.904633375,0.7,3.7778,3.5,0.28395,0.25,3,1,19
0.068563228,0.857777905,0.49375,3.5,4,0.36111,0,3,1,19
0.073466823,0.851924875,0.601851852,3.5,3.25,0.375,0.6875,3,1,19
0.073466823,0.785287906,0.668067227,3.4667,3,0.38222,0.4,3,1,19
